stationID,DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,WD,TEMP,RH,BP,RAIN
102t,2023-08-19 11:00:00,20.0,33.0,66.0,0.27,2.0,1.0,0.6,39,35.2,56,743,0.0
102t,2023-08-19 12:00:00,27.0,41.0,75.0,0.27,3.0,1.0,0.9,69,35.3,56,742,0.0
102t,2023-08-20 08:00:00,17.0,29.0,50.0,0.22,3.0,1.0,0.7,200,31.8,59,743,0.0
102t,2023-08-20 09:00:00,10.0,20.0,52.0,0.25,4.0,1.0,0.8,192,33.5,57,744,0.0
102t,2023-08-20 10:00:00,13.0,24.0,56.0,0.26,4.0,1.0,0.9,158,33.7,58,744,0.0
102t,2023-08-20 11:00:00,15.0,27.0,57.0,0.24,2.0,1.0,1.8,127,34.2,58,744,0.0
102t,2023-08-20 12:00:00,16.0,28.0,52.0,0.26,2.0,1.0,1.7,129,34.3,59,743,0.0
102t,2023-08-21 08:00:00,18.0,31.0,34.0,0.37,6.0,1.0,1.2,198,28.7,77,745,0.0
102t,2023-08-21 09:00:00,17.0,29.0,42.0,0.29,3.0,1.0,1.6,217,30.6,69,745,0.0
102t,2023-08-21 10:00:00,18.0,31.0,47.0,0.29,5.0,1.0,1.8,230,31.5,64,745,0.0
102t,2023-08-21 11:00:00,14.0,26.0,51.0,0.28,5.0,1.0,1.7,220,32.5,60,744,0.0
102t,2023-08-21 12:00:00,13.0,24.0,52.0,0.26,5.0,1.0,1.7,219,33.9,55,744,0.0
102t,2023-08-22 08:00:00,19.0,32.0,31.0,0.3,4.0,1.0,1.0,236,28.6,77,745,0.0
102t,2023-08-22 09:00:00,22.0,35.0,39.0,0.26,3.0,1.0,1.3,258,30.5,68,745,0.0
102t,2023-08-22 10:00:00,12.0,23.0,44.0,0.22,2.0,1.0,1.3,280,32.2,62,745,0.0
102t,2023-08-22 11:00:00,13.0,24.0,49.0,0.22,2.0,1.0,0.9,309,33.3,58,744,0.0
102t,2023-08-22 12:00:00,12.0,23.0,45.0,0.26,3.0,1.0,1.0,208,31.9,65,744,0.0
102t,2023-08-23 08:00:00,13.0,24.0,24.0,0.4,12.0,1.0,0.7,197,25.1,91,745,0.2
102t,2023-08-23 09:00:00,17.0,30.0,35.0,0.25,6.0,1.0,0.6,174,26.3,86,745,0.0
102t,2023-08-23 10:00:00,15.0,26.0,39.0,0.25,3.0,1.0,0.8,190,28.4,78,744,0.0
102t,2023-08-23 11:00:00,16.0,28.0,43.0,0.27,4.0,1.0,0.3,210,29.3,77,744,0.0
102t,2023-08-23 12:00:00,19.0,32.0,50.0,0.26,3.0,1.0,1.0,270,31.4,69,743,0.0
102t,2023-08-24 08:00:00,14.0,26.0,31.0,0.34,8.0,1.0,1.5,224,26.0,88,745,1.0
102t,2023-08-24 09:00:00,18.0,30.0,44.0,0.25,3.0,1.0,2.0,226,28.2,78,745,0.0
102t,2023-08-24 10:00:00,16.0,28.0,46.0,0.33,4.0,1.0,2.3,232,29.7,72,745,0.0
102t,2023-08-24 11:00:00,10.0,21.0,48.0,0.37,4.0,1.0,2.1,247,30.7,68,744,4.4
102t,2023-08-24 12:00:00,13.0,25.0,47.0,0.39,3.0,1.0,1.9,240,31.3,66,744,0.0
102t,2023-08-25 08:00:00,14.0,24.0,23.0,0.36,6.0,1.0,0.9,200,27.1,79,745,0.0
102t,2023-08-25 09:00:00,16.0,27.0,28.0,0.28,3.0,1.0,1.0,212,29.3,72,745,0.0
102t,2023-08-25 10:00:00,12.0,24.0,35.0,0.26,4.0,2.0,1.6,238,31.0,65,745,0.0
102t,2023-08-25 11:00:00,15.0,23.0,35.0,0.3,6.0,1.0,1.3,213,31.2,65,745,0.0
102t,2023-08-25 12:00:00,14.0,22.0,36.0,0.26,3.0,1.0,1.2,183,32.4,62,744,0.0
102t,2023-08-26 08:00:00,17.0,33.0,26.0,0.3,5.0,1.0,1.4,226,31.0,71,745,0.0
102t,2023-08-26 09:00:00,18.0,35.0,39.0,0.31,4.0,2.0,1.2,218,33.3,62,745,0.0
102t,2023-08-26 10:00:00,23.0,38.0,51.0,0.29,5.0,2.0,2.0,232,33.4,60,744,0.0
102t,2023-08-26 11:00:00,25.0,41.0,49.0,0.29,4.0,2.0,2.4,224,33.5,59,744,0.0
102t,2023-08-26 12:00:00,25.0,38.0,37.0,0.28,5.0,1.0,2.1,221,31.3,70,743,0.6
102t,2023-08-27 08:00:00,19.0,24.0,19.0,0.36,5.0,1.0,1.4,236,27.6,83,744,0.0
102t,2023-08-27 09:00:00,22.0,25.0,23.0,0.38,5.0,1.0,1.8,247,28.7,76,744,0.0
102t,2023-08-27 10:00:00,21.0,30.0,30.0,0.31,5.0,2.0,2.1,246,30.1,69,744,0.0
102t,2023-08-27 11:00:00,20.0,32.0,35.0,0.31,4.0,1.0,2.4,243,31.8,63,743,0.0
102t,2023-08-27 12:00:00,26.0,35.0,39.0,0.27,3.0,1.0,2.8,249,32.3,60,743,0.0
102t,2023-08-28 08:00:00,26.0,40.0,27.0,0.34,5.0,1.0,2.3,238,30.0,70,742,0.0
102t,2023-08-28 09:00:00,21.0,44.0,36.0,0.3,5.0,1.0,2.5,246,31.1,64,743,0.0
102t,2023-08-28 10:00:00,28.0,49.0,41.0,0.31,5.0,1.0,2.3,261,33.5,57,742,0.0
102t,2023-08-28 11:00:00,25.0,42.0,46.0,0.28,4.0,1.0,2.3,251,34.5,53,742,0.0
102t,2023-08-28 12:00:00,24.0,38.0,49.0,0.26,3.0,1.0,2.6,264,35.4,49,741,0.0
102t,2023-08-29 08:00:00,9.0,14.0,32.0,0.23,5.0,1.0,1.5,287,24.5,90,743,0.2
102t,2023-08-29 09:00:00,14.0,21.0,31.0,0.29,6.0,,1.1,265,25.2,87,744,0.0
102t,2023-08-29 10:00:00,11.0,19.0,30.0,0.27,6.0,,1.6,269,26.0,83,743,0.0
102t,2023-08-29 11:00:00,9.0,16.0,37.0,0.21,2.0,,1.3,310,26.7,81,743,0.0
102t,2023-08-29 12:00:00,8.0,15.0,38.0,0.23,2.0,1.0,1.8,289,26.8,79,743,0.0
102t,2023-08-30 08:00:00,17.0,22.0,16.0,0.42,7.0,1.0,1.0,268,26.1,89,745,0.0
102t,2023-08-30 09:00:00,18.0,24.0,25.0,,,,1.4,315,27.1,83,745,0.2
102t,2023-08-30 10:00:00,14.0,19.0,30.0,,,,1.6,324,28.1,79,745,0.0
102t,2023-08-30 11:00:00,12.0,18.0,38.0,,,,1.6,355,29.5,72,744,0.0
102t,2023-08-30 12:00:00,8.0,13.0,42.0,0.29,1.0,1.0,1.3,332,31.3,66,744,0.0
102t,2023-08-31 08:00:00,17.0,25.0,31.0,0.39,6.0,1.0,0.9,267,27.7,76,745,0.0
102t,2023-08-31 09:00:00,11.0,26.0,39.0,0.38,6.0,1.0,0.4,290,30.6,66,745,0.0
102t,2023-08-31 10:00:00,15.0,24.0,57.0,0.37,4.0,1.0,0.8,65,31.3,63,744,0.0
102t,2023-08-31 11:00:00,16.0,24.0,68.0,0.36,3.0,1.0,1.4,87,32.0,58,744,0.0
102t,2023-08-31 12:00:00,13.0,23.0,74.0,0.35,2.0,1.0,1.5,69,32.3,53,743,0.0
102t,2023-09-01 08:00:00,13.0,20.0,41.0,0.29,1.0,1.0,1.2,311,30.0,69,744,0.0
102t,2023-09-01 09:00:00,13.0,20.0,39.0,0.33,3.0,1.0,0.0,0,29.7,70,744,0.0
102t,2023-09-01 10:00:00,17.0,22.0,47.0,0.29,2.0,1.0,2.0,35,29.7,69,744,0.0
102t,2023-09-01 11:00:00,18.0,23.0,46.0,0.31,1.0,1.0,2.0,30,30.3,69,744,0.0
102t,2023-09-01 12:00:00,18.0,25.0,54.0,0.32,1.0,1.0,1.3,54,31.8,60,743,0.0
102t,2023-09-02 08:00:00,17.0,25.0,,0.32,6.0,1.0,0.9,232,24.4,89,743,0.4
102t,2023-09-02 09:00:00,12.0,18.0,43.0,0.35,6.0,1.0,1.3,211,26.3,82,743,0.0
102t,2023-09-02 10:00:00,12.0,27.0,42.0,0.33,6.0,1.0,0.6,199,29.4,70,743,0.0
102t,2023-09-02 11:00:00,14.0,25.0,39.0,0.36,6.0,1.0,0.8,224,30.5,70,742,0.0
102t,2023-09-02 12:00:00,15.0,30.0,42.0,0.32,3.0,1.0,1.2,316,32.7,64,742,0.0
102t,2023-09-03 08:00:00,22.0,28.0,29.0,,,,1.1,275,30.8,71,742,0.0
102t,2023-09-03 09:00:00,20.0,29.0,,0.33,2.0,1.0,1.4,277,32.6,63,742,0.0
102t,2023-09-03 10:00:00,17.0,29.0,37.0,0.37,3.0,1.0,0.6,220,33.4,60,742,0.0
102t,2023-09-03 11:00:00,20.0,26.0,45.0,0.36,3.0,1.0,1.4,246,34.1,57,741,0.0
102t,2023-09-03 12:00:00,20.0,27.0,48.0,0.38,3.0,1.0,1.3,230,35.0,54,741,0.0
102t,2023-09-04 08:00:00,17.0,23.0,36.0,0.36,3.0,1.0,1.2,38,28.6,78,742,0.0
102t,2023-09-04 09:00:00,18.0,24.0,46.0,,,,1.4,22,30.6,69,742,0.0
102t,2023-09-04 10:00:00,14.0,21.0,,0.28,2.0,1.0,1.7,47,30.9,66,742,0.0
102t,2023-09-04 11:00:00,14.0,21.0,51.0,0.28,2.0,1.0,1.7,61,31.2,65,742,0.0
102t,2023-09-04 12:00:00,17.0,22.0,46.0,0.28,2.0,1.0,2.3,72,32.0,63,741,0.0
102t,2023-09-05 08:00:00,10.0,18.0,33.0,0.37,6.0,1.0,0.7,135,27.1,82,744,0.0
102t,2023-09-05 09:00:00,13.0,20.0,43.0,0.27,2.0,1.0,0.9,340,29.9,73,744,0.0
102t,2023-09-05 10:00:00,12.0,19.0,51.0,,,,0.4,333,30.5,69,744,0.0
102t,2023-09-05 11:00:00,17.0,24.0,,0.25,2.0,1.0,0.5,24,32.4,62,743,0.0
102t,2023-09-05 12:00:00,14.0,18.0,62.0,0.23,1.0,1.0,1.4,56,32.6,60,743,0.0
102t,2023-09-06 08:00:00,12.0,17.0,18.0,0.34,10.0,1.0,1.3,242,25.1,93,745,0.2
102t,2023-09-06 09:00:00,9.0,14.0,21.0,0.32,7.0,1.0,1.2,232,25.7,90,746,0.0
102t,2023-09-06 10:00:00,8.0,12.0,20.0,0.26,6.0,1.0,1.2,246,26.2,87,745,0.0
102t,2023-09-06 11:00:00,10.0,16.0,25.0,,,,1.8,238,27.3,81,745,0.0
102t,2023-09-06 12:00:00,8.0,19.0,,0.22,4.0,1.0,1.9,261,28.0,78,744,0.0
102t,2023-09-07 08:00:00,8.0,15.0,20.0,0.41,11.0,1.0,0.7,229,24.6,92,746,1.4
102t,2023-09-07 09:00:00,7.0,14.0,26.0,0.31,4.0,1.0,0.4,261,25.9,90,745,0.2
102t,2023-09-07 10:00:00,9.0,15.0,31.0,0.2,2.0,1.0,1.2,20,27.6,83,745,0.0
102t,2023-09-07 11:00:00,10.0,17.0,36.0,0.22,2.0,1.0,1.1,41,28.8,78,745,0.0
102t,2023-09-07 12:00:00,8.0,15.0,42.0,,,,0.8,7,30.8,70,744,0.0
102t,2023-09-08 08:00:00,13.0,20.0,21.0,0.39,9.0,1.0,0.7,311,25.4,93,745,32.2
102t,2023-09-08 09:00:00,14.0,21.0,26.0,0.34,13.0,1.0,0.5,285,24.7,94,746,16.8
102t,2023-09-08 10:00:00,12.0,19.0,23.0,0.37,13.0,1.0,0.8,210,24.7,95,746,1.8
102t,2023-09-08 11:00:00,6.0,12.0,30.0,0.28,6.0,1.0,0.7,247,25.1,94,745,1.0
102t,2023-09-08 12:00:00,10.0,15.0,31.0,0.34,7.0,1.0,0.5,246,26.7,89,744,0.2
102t,2023-09-09 08:00:00,12.0,26.0,22.0,0.32,3.0,1.0,1.2,211,27.9,81,744,0.0
102t,2023-09-09 09:00:00,11.0,23.0,26.0,0.27,2.0,1.0,1.4,258,30.7,71,744,0.0
102t,2023-09-09 10:00:00,10.0,18.0,29.0,0.22,2.0,1.0,1.1,305,32.0,66,744,0.0
102t,2023-09-09 11:00:00,7.0,17.0,31.0,0.23,2.0,1.0,0.9,273,33.2,61,743,0.0
102t,2023-09-09 12:00:00,9.0,16.0,28.0,0.22,1.0,1.0,1.3,323,33.2,61,743,0.0
102t,2023-09-10 08:00:00,11.0,16.0,20.0,0.29,4.0,1.0,0.9,189,26.4,88,744,0.2
102t,2023-09-10 09:00:00,11.0,16.0,18.0,0.32,4.0,1.0,0.9,174,27.0,87,744,0.0
102t,2023-09-10 10:00:00,12.0,17.0,25.0,0.23,3.0,1.0,1.9,219,27.0,84,744,1.2
102t,2023-09-10 11:00:00,9.0,15.0,29.0,0.26,4.0,1.0,1.4,228,25.0,92,744,10.4
102t,2023-09-10 12:00:00,11.0,17.0,35.0,0.23,3.0,1.0,1.9,230,27.0,85,743,0.0
102t,2023-09-11 08:00:00,10.0,14.0,12.0,0.33,7.0,1.0,1.4,223,25.7,90,745,0.4
102t,2023-09-11 09:00:00,9.0,14.0,16.0,0.26,4.0,1.0,1.8,240,26.6,85,745,0.0
102t,2023-09-11 10:00:00,11.0,17.0,18.0,0.27,6.0,1.0,1.4,245,27.6,81,745,0.0
102t,2023-09-11 11:00:00,14.0,23.0,20.0,0.26,5.0,1.0,1.5,253,28.6,76,744,0.0
102t,2023-09-11 12:00:00,11.0,23.0,24.0,0.26,4.0,1.0,1.8,261,29.7,71,744,0.0
102t,2023-09-12 08:00:00,13.0,23.0,18.0,0.29,4.0,1.0,1.9,214,27.7,81,745,0.0
102t,2023-09-12 09:00:00,16.0,31.0,20.0,0.26,3.0,1.0,2.0,219,28.3,77,745,0.0
102t,2023-09-12 10:00:00,12.0,27.0,23.0,0.26,4.0,1.0,2.3,227,29.1,73,745,0.0
102t,2023-09-12 11:00:00,11.0,26.0,27.0,0.31,5.0,1.0,2.2,228,30.0,70,745,0.0
102t,2023-09-12 12:00:00,14.0,26.0,30.0,0.27,3.0,1.0,2.3,231,31.4,66,744,0.0
102t,2023-09-13 08:00:00,10.0,19.0,18.0,0.3,6.0,1.0,2.5,230,25.6,87,745,0.0
102t,2023-09-13 09:00:00,8.0,16.0,22.0,0.24,4.0,1.0,2.5,232,26.3,84,745,0.0
102t,2023-09-13 10:00:00,10.0,17.0,27.0,0.23,5.0,1.0,2.1,238,26.8,81,746,0.0
102t,2023-09-13 11:00:00,10.0,18.0,31.0,,,,2.8,228,27.9,77,745,0.2
102t,2023-09-13 12:00:00,10.0,23.0,31.0,,,,2.7,237,28.6,74,745,0.0
102t,2023-09-14 08:00:00,15.0,20.0,18.0,0.32,6.0,,1.8,245,27.4,80,745,0.0
102t,2023-09-14 09:00:00,17.0,31.0,21.0,0.27,5.0,,1.9,247,28.0,78,745,0.0
102t,2023-09-14 10:00:00,16.0,31.0,23.0,0.27,5.0,,1.8,244,28.6,75,745,0.0
102t,2023-09-14 11:00:00,15.0,27.0,26.0,0.26,4.0,,2.2,257,29.8,70,744,0.0
102t,2023-09-14 12:00:00,17.0,30.0,24.0,0.34,7.0,,1.4,238,29.5,71,744,0.0
102t,2023-09-15 08:00:00,11.0,16.0,21.0,0.37,10.0,,0.8,129,24.7,93,745,11.0
102t,2023-09-15 09:00:00,10.0,15.0,24.0,0.32,9.0,,0.7,141,24.8,94,745,13.4
102t,2023-09-15 10:00:00,11.0,16.0,24.0,0.38,5.0,,1.0,192,26.3,91,744,0.4
102t,2023-09-15 11:00:00,8.0,13.0,27.0,0.31,3.0,,1.4,195,27.3,85,744,0.0
102t,2023-09-15 12:00:00,6.0,11.0,29.0,0.35,5.0,,1.5,205,27.4,83,744,0.2
102t,2023-09-16 08:00:00,9.0,14.0,23.0,0.29,3.0,,1.6,121,26.1,88,746,0.0
102t,2023-09-16 09:00:00,7.0,20.0,26.0,0.27,4.0,,1.2,121,27.3,83,746,0.0
102t,2023-09-16 10:00:00,11.0,20.0,30.0,0.27,5.0,,0.5,126,29.1,74,746,0.0
102t,2023-09-16 11:00:00,8.0,14.0,35.0,0.29,5.0,,1.0,107,29.5,73,745,0.4
102t,2023-09-16 12:00:00,12.0,18.0,32.0,0.27,4.0,,1.4,125,28.6,76,745,0.0
102t,2023-09-17 08:00:00,13.0,19.0,18.0,0.28,2.0,,1.7,132,26.8,84,746,0.0
102t,2023-09-17 09:00:00,10.0,14.0,19.0,0.26,3.0,,1.7,135,27.3,83,746,0.0
102t,2023-09-17 10:00:00,6.0,15.0,23.0,0.24,2.0,,2.2,126,28.1,79,746,0.0
102t,2023-09-17 11:00:00,6.0,11.0,23.0,0.28,3.0,,1.2,135,29.7,73,746,0.0
102t,2023-09-17 12:00:00,9.0,14.0,26.0,0.26,2.0,,1.2,113,30.3,71,745,0.0
102t,2023-09-18 08:00:00,12.0,16.0,18.0,0.35,4.0,,1.5,108,26.5,85,747,0.0
102t,2023-09-18 09:00:00,10.0,17.0,23.0,0.29,,,1.9,106,27.9,79,747,0.0
102t,2023-09-18 10:00:00,8.0,14.0,23.0,0.32,4.0,1.0,1.4,127,28.8,75,747,0.0
102t,2023-09-18 11:00:00,9.0,20.0,22.0,0.37,5.0,1.0,0.6,240,29.4,74,747,0.0
102t,2023-09-18 12:00:00,6.0,17.0,26.0,0.31,4.0,1.0,0.9,129,31.0,68,746,0.0
102t,2023-09-19 08:00:00,11.0,16.0,15.0,0.34,6.0,2.0,1.1,328,26.7,89,748,0.4
102t,2023-09-19 09:00:00,12.0,17.0,23.0,0.35,3.0,1.0,2.3,26,27.7,81,748,0.0
102t,2023-09-19 10:00:00,8.0,15.0,33.0,0.23,2.0,1.0,1.6,18,28.3,72,748,0.0
102t,2023-09-19 11:00:00,6.0,12.0,37.0,0.21,2.0,1.0,1.3,351,30.4,67,748,0.0
102t,2023-09-19 12:00:00,5.0,10.0,35.0,0.21,1.0,1.0,1.6,355,31.5,62,747,0.0
102t,2023-09-20 08:00:00,14.0,23.0,29.0,0.21,2.0,1.0,1.4,7,31.9,65,747,0.0
102t,2023-09-20 09:00:00,11.0,17.0,34.0,0.2,2.0,2.0,1.8,46,31.5,66,747,0.0
102t,2023-09-20 10:00:00,8.0,13.0,35.0,0.19,2.0,2.0,1.7,40,32.9,60,747,0.0
102t,2023-09-20 11:00:00,11.0,18.0,35.0,0.19,2.0,2.0,2.2,58,32.9,59,746,0.0
102t,2023-09-20 12:00:00,8.0,13.0,37.0,0.19,2.0,2.0,2.5,47,33.7,56,745,0.0
102t,2023-09-21 08:00:00,24.0,33.0,26.0,0.41,5.0,1.0,0.9,97,31.2,69,747,0.0
102t,2023-09-21 09:00:00,18.0,31.0,36.0,0.28,3.0,1.0,1.0,68,33.1,60,747,0.0
102t,2023-09-21 10:00:00,19.0,26.0,40.0,0.2,2.0,1.0,1.3,63,33.9,57,747,0.0
102t,2023-09-21 11:00:00,15.0,22.0,45.0,0.21,2.0,1.0,1.2,39,34.7,56,746,0.0
102t,2023-09-21 12:00:00,19.0,27.0,46.0,0.23,2.0,1.0,1.9,59,34.5,56,745,0.0
102t,2023-09-22 08:00:00,11.0,23.0,25.0,0.25,5.0,1.0,1.5,264,27.9,74,747,0.0
102t,2023-09-22 09:00:00,14.0,29.0,30.0,0.24,4.0,1.0,0.7,270,29.5,69,747,0.0
102t,2023-09-22 10:00:00,12.0,26.0,33.0,0.18,2.0,1.0,1.2,4,30.8,67,747,0.0
102t,2023-09-22 11:00:00,13.0,22.0,36.0,0.21,2.0,1.0,2.0,33,30.8,66,746,0.0
102t,2023-09-22 12:00:00,16.0,23.0,34.0,0.2,2.0,1.0,2.0,18,32.1,62,746,0.0
102t,2023-09-23 08:00:00,22.0,29.0,29.0,0.29,3.0,1.0,1.5,41,31.7,64,747,0.0
102t,2023-09-23 09:00:00,13.0,24.0,32.0,0.19,3.0,1.0,1.9,25,33.3,58,747,0.0
102t,2023-09-23 10:00:00,10.0,17.0,34.0,0.17,2.0,1.0,1.8,43,33.2,56,746,0.0
102t,2023-09-23 11:00:00,10.0,16.0,34.0,0.17,2.0,1.0,1.1,78,33.7,54,746,0.0
102t,2023-09-23 12:00:00,8.0,19.0,36.0,0.14,2.0,1.0,1.5,82,34.0,51,745,0.0
102t,2023-09-24 08:00:00,25.0,38.0,33.0,0.34,3.0,1.0,1.3,60,31.0,64,746,0.0
102t,2023-09-24 09:00:00,23.0,35.0,40.0,0.22,2.0,1.0,1.4,56,32.8,56,746,0.0
102t,2023-09-24 10:00:00,16.0,28.0,41.0,0.21,2.0,1.0,1.6,67,33.5,54,745,0.0
102t,2023-09-24 11:00:00,12.0,21.0,49.0,0.19,2.0,1.0,2.2,25,34.1,51,745,0.0
102t,2023-09-24 12:00:00,14.0,22.0,50.0,0.17,2.0,1.0,2.1,23,34.3,51,744,0.0
102t,2023-09-25 08:00:00,21.0,32.0,19.0,0.32,5.0,1.0,1.2,312,29.5,75,744,0.0
102t,2023-09-25 09:00:00,18.0,32.0,28.0,0.26,3.0,1.0,1.9,348,30.9,68,744,0.0
102t,2023-09-25 10:00:00,18.0,28.0,33.0,0.24,2.0,1.0,1.7,338,33.2,60,743,0.0
102t,2023-09-25 11:00:00,16.0,26.0,39.0,0.21,2.0,1.0,2.2,16,32.7,58,743,0.0
102t,2023-09-25 12:00:00,14.0,23.0,42.0,0.21,2.0,1.0,1.6,348,32.5,61,742,0.0
102t,2023-09-26 08:00:00,7.0,12.0,20.0,0.22,6.0,1.0,1.5,292,24.1,93,743,7.6
102t,2023-09-26 09:00:00,6.0,18.0,23.0,0.17,4.0,1.0,2.3,302,23.8,93,743,7.6
102t,2023-09-26 10:00:00,6.0,11.0,26.0,0.16,3.0,1.0,2.3,298,23.8,93,742,4.2
102t,2023-09-26 11:00:00,8.0,12.0,25.0,0.19,4.0,1.0,2.0,287,24.4,92,742,2.6
102t,2023-09-26 12:00:00,10.0,15.0,22.0,0.23,5.0,1.0,2.1,273,24.6,92,741,2.4
102t,2023-09-27 08:00:00,9.0,16.0,,0.44,7.0,1.0,1.0,136,26.0,85,744,0.0
102t,2023-09-27 09:00:00,7.0,14.0,25.0,0.29,5.0,1.0,1.3,137,27.1,81,745,0.0
102t,2023-09-27 10:00:00,12.0,18.0,24.0,0.31,5.0,1.0,1.3,134,27.6,79,745,0.0
102t,2023-09-27 11:00:00,13.0,22.0,27.0,0.3,5.0,1.0,1.1,149,29.0,73,744,0.0
102t,2023-09-27 12:00:00,9.0,24.0,30.0,0.3,5.0,1.0,1.2,174,30.6,66,743,0.0
102t,2023-09-28 08:00:00,13.0,21.0,15.0,,,,1.2,121,25.6,90,747,0.2
102t,2023-09-28 09:00:00,11.0,17.0,,0.27,4.0,1.0,2.0,127,27.1,84,747,0.0
102t,2023-09-28 10:00:00,8.0,16.0,28.0,0.23,3.0,1.0,2.0,125,28.4,77,746,0.0
102t,2023-09-28 11:00:00,5.0,12.0,25.0,0.27,3.0,1.0,1.9,124,29.7,73,746,1.6
102t,2023-09-28 12:00:00,5.0,11.0,18.0,0.28,4.0,1.0,2.0,111,27.9,84,745,2.8
102t,2023-09-29 08:00:00,11.0,19.0,17.0,0.3,3.0,1.0,1.2,112,27.6,81,748,0.0
102t,2023-09-29 09:00:00,9.0,18.0,19.0,,,,0.7,122,29.2,75,749,0.0
102t,2023-09-29 10:00:00,11.0,18.0,,0.27,4.0,1.0,1.0,119,30.0,71,748,0.0
102t,2023-09-29 11:00:00,8.0,16.0,26.0,0.31,4.0,1.0,1.2,145,30.6,70,748,0.0
102t,2023-09-29 12:00:00,9.0,20.0,24.0,0.27,3.0,1.0,1.4,121,30.9,69,747,0.0
102t,2023-09-30 08:00:00,10.0,17.0,19.0,0.3,3.0,1.0,0.9,204,27.5,78,748,0.0
102t,2023-09-30 09:00:00,10.0,17.0,24.0,0.29,3.0,1.0,0.7,206,29.0,72,748,0.0
102t,2023-09-30 10:00:00,13.0,19.0,24.0,,,,0.5,211,30.5,68,748,0.0
102t,2023-09-30 11:00:00,8.0,15.0,,0.27,4.0,1.0,0.9,233,31.3,64,748,0.0
102t,2023-09-30 12:00:00,4.0,11.0,40.0,0.26,2.0,1.0,0.8,294,32.8,61,747,0.0
102t,2023-10-01 08:00:00,13.0,25.0,22.0,0.3,2.0,1.0,0.6,24,31.1,72,746,0.0
102t,2023-10-01 09:00:00,12.0,18.0,32.0,0.26,2.0,1.0,1.3,49,32.2,67,746,0.0
102t,2023-10-01 10:00:00,9.0,16.0,38.0,0.23,2.0,1.0,1.4,48,33.0,63,746,0.0
102t,2023-10-01 11:00:00,12.0,19.0,40.0,,,,1.4,22,33.6,61,746,0.0
102t,2023-10-01 12:00:00,11.0,17.0,,0.2,2.0,1.0,1.7,29,34.5,56,745,0.0
102t,2023-10-02 08:00:00,16.0,25.0,31.0,0.25,2.0,1.0,1.3,7,32.8,59,747,0.0
102t,2023-10-02 09:00:00,15.0,23.0,40.0,0.27,3.0,2.0,0.8,49,33.1,56,747,0.0
102t,2023-10-02 10:00:00,16.0,27.0,43.0,0.22,3.0,2.0,1.4,78,32.9,56,747,0.0
102t,2023-10-02 11:00:00,14.0,25.0,41.0,0.22,3.0,1.0,1.0,51,33.8,55,746,0.0
102t,2023-10-02 12:00:00,14.0,19.0,41.0,,,,1.5,31,34.4,53,745,0.0
102t,2023-10-03 08:00:00,18.0,23.0,32.0,0.25,3.0,1.0,1.7,71,31.3,62,747,0.0
102t,2023-10-03 09:00:00,18.0,26.0,31.0,0.22,3.0,1.0,2.2,89,31.2,63,747,0.0
102t,2023-10-03 10:00:00,13.0,26.0,31.0,0.22,3.0,1.0,1.7,83,32.1,60,747,0.0
102t,2023-10-03 11:00:00,13.0,19.0,31.0,0.24,4.0,1.0,1.3,118,33.0,58,746,0.0
102t,2023-10-03 12:00:00,12.0,23.0,30.0,0.24,4.0,1.0,1.6,119,33.0,59,746,0.0
102t,2023-10-04 08:00:00,18.0,22.0,29.0,0.32,2.0,1.0,1.5,42,31.7,63,747,0.0
102t,2023-10-04 09:00:00,16.0,26.0,29.0,0.26,2.0,1.0,2.2,71,31.9,61,747,0.0
102t,2023-10-04 10:00:00,13.0,19.0,29.0,0.26,2.0,1.0,2.5,76,32.5,59,747,0.0
102t,2023-10-04 11:00:00,13.0,22.0,28.0,0.23,3.0,1.0,1.9,93,33.2,57,746,0.0
102t,2023-10-04 12:00:00,11.0,16.0,27.0,0.27,3.0,1.0,1.0,121,33.9,56,745,0.0
102t,2023-10-05 08:00:00,16.0,26.0,22.0,0.42,4.0,1.0,1.1,136,31.3,66,746,0.0
102t,2023-10-05 09:00:00,12.0,22.0,24.0,0.33,3.0,1.0,1.5,128,32.1,62,747,0.0
102t,2023-10-05 10:00:00,10.0,15.0,27.0,0.34,3.0,1.0,1.2,108,32.9,61,746,0.0
102t,2023-10-05 11:00:00,12.0,18.0,28.0,0.32,3.0,1.0,1.1,139,34.6,56,746,0.0
102t,2023-10-05 12:00:00,10.0,16.0,30.0,0.29,3.0,1.0,1.1,106,34.7,52,745,0.0
102t,2023-10-06 08:00:00,11.0,17.0,22.0,0.3,4.0,1.0,0.8,85,29.3,74,747,0.0
102t,2023-10-06 09:00:00,8.0,15.0,27.0,0.3,3.0,1.0,0.7,82,30.8,70,747,0.0
102t,2023-10-06 10:00:00,11.0,18.0,30.0,0.28,3.0,1.0,0.7,53,31.8,67,746,0.0
102t,2023-10-06 11:00:00,11.0,18.0,29.0,0.27,5.0,1.0,1.4,112,32.2,65,746,0.0
102t,2023-10-06 12:00:00,9.0,17.0,31.0,0.24,3.0,1.0,1.9,95,32.6,63,744,0.0
102t,2023-10-07 08:00:00,7.0,11.0,18.0,0.26,3.0,1.0,1.3,130,25.6,89,747,0.0
102t,2023-10-07 09:00:00,8.0,13.0,16.0,0.25,3.0,1.0,1.1,139,26.4,86,748,0.2
